,ECA2_0035_01.a_p08,ECA2_0035_02.a_p1,ECA2_0035_03.a_p1,ECA2_0035_04.a_p1,ECA2_0035_05.a_p1,ECA2_0035_07.a_p1,ECA2_0035_08.a_p15,ECA2_0035_10.a_p1
798.391616423065,1,0,0,0,0,0,0,0
800.413855391086,0,0,0,1,1,0,1,1
802.757811150247,0,0,0,0,0,0,1,0
804.833001479417,0,0,0,0,0,1,0,0
805.440919979264,0,0,0,1,0,0,0,0
806.402731717251,0,0,0,0,0,0,0,1
808.399307461279,0,0,1,1,0,0,1,1
808.4938298539,0,0,0,0,1,0,0,0
813.427446071673,1,0,0,0,0,0,0,0
816.438608151954,1,0,0,0,0,0,0,0
819.795381401397,0,1,0,0,0,0,0,0
840.605654017693,0,0,0,0,0,1,0,0
864.578827575763,0,0,0,1,0,0,0,0
867.186555172288,1,0,0,0,0,0,0,0
867.660866440496,0,0,0,0,0,1,0,0
899.490289395556,0,0,0,0,0,0,1,0
