,ECA2_0058_03.a_p1,ECA2_0058_04.a_p1,ECA2_0058_05.a_p1,ECA2_0058_06.a_p1,ECA2_0058_07.a_p1,ECA2_0058_08.a_p1,ECA2_0058_09.a_p1,ECA2_0058_10.a_p1
437.108930056889,1,1,1,1,1,1,1,1
437.120203629025,0,0,1,1,1,0,1,1
437.173693177255,0,0,0,0,0,0,0,1
437.210061562984,0,0,0,0,0,1,0,1
437.257770156864,0,0,0,0,0,0,1,0
437.306088078464,0,0,1,0,0,1,0,1
438.067782590565,1,0,1,1,1,0,1,1
438.10419633434,1,1,1,1,1,0,1,1
438.918504687542,0,0,0,1,0,0,0,0
438.961395978108,1,1,1,1,1,1,1,0
439.055165624139,0,0,0,0,0,1,0,1
439.07766011533,0,0,0,0,1,0,0,1
439.088161062818,1,1,1,1,1,1,1,1
439.099436302225,1,1,1,1,1,0,1,1
439.106778348986,0,0,0,0,0,1,0,1
439.112501310401,0,0,0,0,0,1,0,0
439.135818444608,0,0,1,1,1,0,1,1
439.150502783006,0,0,0,0,0,1,1,0
439.22569922376,0,0,0,0,1,0,0,0
439.23473433514,0,0,0,1,0,0,1,0
439.273476009983,0,1,1,1,1,0,1,1
440.068395113544,1,1,1,1,1,1,1,1
440.119827379301,1,1,1,1,1,1,1,1
440.277451298012,0,0,1,0,0,0,0,0
441.031027668648,1,0,1,0,0,0,0,1
441.046330353718,1,0,1,0,0,0,0,1
441.049662382024,1,0,0,0,0,0,0,0
441.056954713709,0,0,0,0,0,0,0,1
441.067445217603,1,1,1,1,1,0,1,1
441.078685615277,0,0,1,0,0,0,0,0
441.082682517206,0,0,0,0,0,0,0,1
441.08602507994,0,0,0,0,0,0,0,1
441.115071338607,1,0,1,1,1,0,1,1
441.119161409272,0,0,1,1,1,1,1,0
441.132181024161,1,1,1,1,1,1,1,1
441.155411082255,0,0,0,0,0,0,0,1
441.166094118396,0,0,0,1,0,1,1,0
441.168546108283,1,1,1,1,1,1,1,1
441.19526707066,0,0,1,0,0,0,0,0
441.204968766383,0,0,0,1,1,0,0,1
441.300956679815,0,0,1,0,0,1,0,0
441.997699531142,0,0,0,0,0,0,1,0
442.011307881114,0,0,0,0,0,0,1,0
442.062654008889,1,0,1,0,0,0,0,1
442.099084741158,1,1,1,1,1,0,1,1
442.121537104666,0,0,1,1,0,1,0,0
442.135796003932,0,0,0,0,0,0,1,0
442.157931075694,0,0,0,0,0,1,0,0
442.946118010096,0,0,0,0,1,1,1,0
442.95124009866,1,1,1,1,1,1,1,0
443.025570050744,1,0,0,0,0,0,0,0
443.046693202057,1,1,1,1,1,0,1,1
443.06197252065,1,0,1,1,0,0,0,1
443.075077305562,0,0,0,0,0,0,0,1
443.08312105635,1,1,1,1,1,1,1,1
443.098414050448,1,0,1,1,1,1,1,1
443.101631545553,0,0,0,1,1,0,0,1
443.116328535415,0,0,0,0,0,1,0,0
443.138020416022,0,0,0,1,1,0,0,1
443.174365984967,0,0,0,0,1,0,0,0
443.181805601353,0,0,0,0,0,0,1,0
443.943384302375,0,1,1,1,1,1,0,0
444.941904014313,0,1,0,0,0,0,0,0
444.988227358365,0,0,1,1,1,1,1,0
445.041231611724,1,0,1,1,0,0,1,1
445.062314822367,1,1,1,1,1,0,1,1
445.077648929997,1,0,1,1,1,1,1,1
445.090703609108,1,0,1,1,1,0,0,1
445.098764302069,1,1,1,1,1,1,1,1
445.114028424843,1,0,1,1,1,0,1,1
445.117316545357,1,0,0,1,0,0,0,1
445.117591279485,0,0,0,0,0,0,1,0
445.131955893661,0,1,0,0,0,1,0,0
445.148151570789,1,0,0,0,0,0,0,0
445.153696290696,0,0,0,1,1,1,0,1
445.190005832434,0,0,0,0,1,0,0,0
445.193953878212,0,0,0,0,0,1,1,0
445.223209854127,0,0,0,0,0,0,0,1
445.381765150841,1,1,0,1,1,1,1,0
446.072883599527,0,0,1,0,0,0,0,0
447.05691596879,1,1,1,1,1,1,1,1
447.066792188402,0,1,0,0,0,0,0,0
447.069933569309,0,0,0,0,0,0,0,1
447.077981685558,1,0,1,1,0,0,0,1
447.09324777296,1,1,1,1,1,1,1,1
447.096562243302,0,0,1,0,0,0,0,1
447.129676968486,1,1,1,1,1,1,1,1
447.14762085792,0,0,0,0,1,1,0,0
447.169366952695,0,0,0,0,1,0,0,0
447.202454273815,1,0,1,1,1,1,0,1
447.238811455379,0,0,0,1,0,1,0,1
447.360980069941,0,0,0,0,0,0,1,0
448.052094585768,0,0,0,0,1,0,0,0
449.036153802432,1,0,1,1,0,1,1,1
449.072543871549,1,1,1,1,1,1,1,1
449.083649515919,1,0,1,0,0,0,0,1
449.083997039238,0,0,0,0,1,0,0,0
449.106788790533,0,0,0,1,0,0,0,0
449.108959458991,1,1,1,1,1,1,1,1
449.11228354008,0,0,1,1,0,0,0,1
449.120288439935,0,0,1,1,0,0,0,1
449.330521752698,0,0,1,0,0,0,0,0
450.067749963758,0,0,1,1,0,0,1,1
450.105284533291,0,0,0,1,0,0,0,0
451.051814909722,1,1,1,1,1,1,1,1
451.088224866763,1,1,1,1,1,1,1,1
451.099507431298,0,0,1,1,0,0,1,1
451.124612374534,1,1,1,1,1,1,1,1
451.135931385061,0,0,0,1,1,0,1,1
451.189282729289,1,0,1,0,1,1,0,1
451.325017198106,0,0,1,0,0,0,0,0
452.083438595301,1,0,1,1,1,0,0,1
452.119830814652,1,0,1,1,1,0,1,1
452.192914819162,1,0,0,0,0,0,0,0
452.232363967682,0,0,0,0,0,1,1,1
452.977011797449,1,1,1,1,1,1,1,1
453.031047454848,0,0,1,0,1,0,0,0
453.067431269955,1,1,1,1,1,1,1,1
453.07877242071,0,0,1,0,0,0,0,1
453.093360933238,0,0,1,0,0,0,0,0
453.103879493075,1,1,1,1,1,1,1,1
453.115139839023,1,0,1,1,1,0,1,1
453.135090176126,0,0,0,0,0,1,0,0
453.168610789958,1,0,1,1,1,0,0,1
453.204946596811,0,0,0,1,1,0,1,1
454.034084083681,0,0,0,1,0,0,1,0
454.062688464094,0,0,1,0,0,0,0,0
454.099058620902,1,0,1,1,1,0,0,1
455.046715100367,1,1,1,1,1,0,0,1
455.083066172065,1,1,1,1,1,1,1,1
455.111453581766,1,0,1,1,1,0,0,1
455.130711419027,0,0,1,1,1,0,0,1
455.147865874753,1,1,1,1,1,0,1,1
455.220634643492,0,0,0,0,1,0,0,1
456.208987109755,0,0,0,0,0,0,0,1
456.95950498231,1,1,1,1,1,1,1,1
457.041197798623,1,0,1,0,0,0,0,0
457.062313980676,1,1,1,1,1,1,1,1
457.077591558917,1,0,0,1,1,0,0,1
457.098763730391,1,1,1,1,1,1,1,1
457.110118891633,0,0,0,1,0,0,0,1
457.114048644519,1,0,1,1,1,1,1,1
457.117284803193,0,0,0,1,0,0,0,1
457.223106863653,0,0,1,0,0,0,0,0
457.959009106029,0,0,0,0,1,0,0,0
458.072907325359,0,0,1,0,0,0,0,0
458.093972761662,1,0,1,1,1,0,0,1
458.957571648701,1,1,1,1,1,1,1,1
459.020459619933,1,0,0,0,0,0,0,0
459.02078597219,0,0,0,0,0,0,0,1
459.041590498912,0,0,1,0,0,0,0,0
459.056886551281,1,1,1,1,1,0,0,1
459.07803100804,1,1,1,1,1,1,1,1
459.08926389407,0,0,0,0,0,0,0,1
459.093298769617,1,0,1,1,1,0,1,1
459.096523235492,1,0,0,1,0,0,0,1
459.132961101581,0,0,0,1,0,0,0,1
459.133200986337,1,0,0,0,0,0,0,0
459.1692136125,0,0,0,0,1,0,0,0
459.20239411103,1,0,0,1,1,0,0,1
459.230601560726,0,0,1,1,0,1,1,0
459.238773283934,0,0,0,0,0,0,0,1
459.293856525058,1,0,0,0,0,0,0,0
459.397455217866,0,0,1,0,0,0,1,0
460.08851674376,0,0,0,0,0,0,0,1
460.204846758655,0,0,0,0,0,0,1,0
460.998293818464,0,0,0,0,1,0,0,0
460.998965409455,0,1,0,0,0,0,0,0
461.036135966289,1,0,1,1,1,0,0,0
461.057257774604,1,0,1,0,0,0,0,0
461.072585278075,1,1,1,1,1,1,1,1
461.075934122823,1,0,0,0,0,0,0,1
461.083856912837,0,0,0,0,0,0,0,1
461.085594932414,1,0,0,1,0,0,0,1
461.093677267382,1,0,1,1,1,0,0,1
461.108943198435,1,1,1,1,1,1,1,1
461.112221312673,0,0,1,1,0,0,0,1
461.145280607664,1,1,1,1,1,1,1,1
461.148558422305,1,0,0,1,1,0,0,1
461.209867382206,0,0,0,1,0,0,0,0
461.218087864382,1,0,1,1,1,0,0,1
461.400031339527,0,0,0,1,0,0,0,0
462.06775311019,1,0,1,0,0,0,0,0
462.140631829232,1,0,0,1,0,0,0,1
463.03647499259,0,0,0,1,0,0,0,0
463.051796648179,1,1,1,1,1,1,1,1
463.088237089778,1,1,1,1,1,1,1,1
463.091566219142,0,0,0,1,0,0,0,1
463.099499739979,0,0,0,1,0,0,0,0
463.124640508137,1,1,1,1,1,1,1,1
463.127909001265,0,0,1,1,0,0,0,1
463.135925578719,0,0,1,0,0,0,0,0
463.143219928205,1,0,0,0,0,0,0,0
463.156659298794,0,0,0,0,0,0,1,0
463.998321992832,1,1,1,1,1,1,1,1
464.083450108891,1,0,1,0,1,0,0,1
464.119825494137,1,0,1,1,0,0,0,1
465.031077651473,1,0,1,1,0,0,1,1
465.067432255195,1,1,1,1,1,1,1,1
465.078550971551,0,0,0,0,0,0,0,1
465.103724532452,1,1,1,1,1,1,1,1
465.115082314085,1,0,1,1,1,0,0,0
465.140219212629,1,1,1,1,1,1,1,1
465.170945009654,0,1,0,0,1,0,0,0
465.176649942824,1,1,1,1,1,1,1,1
465.228199257368,0,0,1,0,0,0,0,0
465.340835315996,0,0,1,0,0,1,0,0
465.995439250316,1,1,1,1,1,1,1,0
466.062682062961,1,0,0,0,1,0,0,0
466.99264028143,1,0,1,1,1,1,1,1
466.99288619835,0,1,0,0,0,0,0,0
467.046664879621,1,1,1,1,1,1,1,1
467.051668175618,0,1,0,0,0,1,0,0
467.083088723042,1,1,1,1,1,1,1,1
467.094411749632,0,0,1,1,1,0,0,1
467.101543432976,1,0,0,0,0,0,0,0
467.109017229812,0,0,0,1,0,0,0,0
467.116615678648,0,0,1,0,0,1,0,1
467.119488879741,1,1,0,1,1,0,1,0
467.130736345061,1,1,1,1,1,0,0,1
467.134868668465,0,1,1,1,1,1,1,0
467.184200768427,0,0,1,1,1,0,0,1
467.266173398582,1,1,1,1,1,0,1,0
467.366119008744,0,0,0,1,0,0,1,0
468.017854471294,0,0,0,1,0,0,0,0
468.114758550199,1,1,1,1,1,0,1,1
468.126086143812,0,0,0,0,0,0,0,1
469.062391950278,1,1,1,1,1,1,1,1
469.088323776159,0,0,1,0,0,0,0,1
469.098788737284,1,1,1,1,1,1,1,1
469.110064223905,1,0,1,1,1,0,1,1
469.124589870812,0,0,0,0,0,1,0,0
469.127129437497,1,0,1,1,1,0,0,1
469.132041763543,0,1,1,1,0,1,1,0
469.146257235648,0,0,0,0,1,0,0,1
469.150418287207,0,0,0,0,0,1,1,0
469.150807058889,0,1,0,0,0,0,0,0
469.163470241374,1,0,1,1,1,0,0,1
469.199879909172,1,1,1,1,1,1,0,1
469.226517549017,0,0,0,0,1,0,0,0
469.23628550232,0,0,0,1,0,0,0,1
469.262598025799,0,0,0,1,0,0,1,0
469.283997963011,0,0,1,0,1,0,0,0
470.015819924074,0,0,0,1,0,0,1,0
470.093997587767,1,0,1,1,1,0,0,1
470.267475592776,0,0,0,1,0,0,1,0
470.896799689726,0,1,0,0,0,0,0,0
470.975110366279,0,1,1,1,1,1,1,1
471.041603467768,1,0,1,0,0,0,0,1
471.0568865953,1,0,1,1,0,0,0,1
471.057566467016,0,1,0,0,0,0,0,0
471.078035727446,1,1,1,1,1,1,1,1
471.093294714313,1,0,1,0,1,0,0,1
471.096619819189,1,0,0,0,0,0,0,1
471.106379452438,1,0,1,1,1,0,1,1
471.114437648015,1,1,1,1,1,1,1,1
471.125789340985,0,0,1,0,1,0,0,1
471.129681131608,1,0,1,1,0,0,0,0
471.129957436476,0,0,0,0,0,0,0,1
471.132924669639,0,0,0,1,0,0,0,0
471.166036030497,1,0,0,1,0,0,0,1
471.202365393279,0,0,0,0,0,0,0,1
471.311593052853,0,0,0,0,0,1,0,0
472.073656637178,0,0,0,1,0,0,0,0
472.241253127814,0,0,0,0,0,0,1,0
473.036115198747,1,0,0,0,0,0,1,0
473.056174631131,0,0,0,0,0,0,1,0
473.057226077958,1,0,1,1,1,0,0,1
473.072512021629,1,1,1,1,1,0,1,1
473.085574637359,1,0,0,1,0,0,0,1
473.093654028881,1,1,1,1,1,1,1,1
473.10896169189,1,1,1,1,1,1,1,1
473.112193553211,0,0,0,1,0,0,0,0
473.112478856339,0,0,0,0,0,0,0,1
473.181653407115,1,1,1,1,1,1,1,1
473.217995685962,0,0,0,1,0,0,0,1
473.246190275992,0,0,1,0,0,0,0,0
473.290892624296,0,0,1,0,0,1,0,1
474.067713635561,0,0,1,0,0,0,0,0
474.104179955767,0,0,1,0,0,0,0,1
474.970019847429,0,0,0,1,1,1,0,0
475.051847246304,1,0,1,1,1,0,1,1
475.072925719294,1,0,1,1,0,0,1,1
475.088201185657,1,1,1,1,1,1,1,1
475.091520333779,0,0,0,1,0,0,0,0
475.099456219467,0,0,0,0,0,0,1,0
475.101225288726,1,0,1,0,1,0,0,1
475.109293900134,1,0,1,1,1,0,0,1
475.124578091397,1,1,1,1,1,1,1,1
475.197358389296,1,0,1,1,1,0,1,1
475.233737842492,0,0,1,1,0,0,0,1
475.270095447948,0,0,0,0,1,0,0,0
476.083460205126,1,0,1,0,0,0,0,0
476.119820070811,0,0,0,1,0,0,0,1
476.131069895781,0,0,0,1,0,0,0,1
476.929740484874,0,0,0,0,0,0,1,0
477.030996834805,1,0,0,0,0,0,0,0
477.067440428582,1,1,1,1,1,1,1,1
477.103863774774,1,1,1,1,1,1,1,1
477.107064902506,0,0,0,1,0,0,0,0
477.140239441194,1,1,1,1,1,1,1,1
477.14358163712,0,0,0,1,0,0,0,0
477.158808991222,1,0,0,0,0,0,0,0
477.179825418679,0,0,0,0,1,0,0,0
477.304405116707,0,0,0,1,1,1,1,1
477.939081433697,1,0,0,0,0,1,1,0
478.014071330144,0,1,1,1,1,1,1,0
478.062670181076,0,0,0,0,0,0,0,1
478.09909223933,1,0,0,0,0,0,0,1
479.01143840211,1,1,1,1,1,1,1,1
479.046746846163,1,0,1,1,1,0,1,1
479.083137241405,1,1,1,1,1,1,1,1
479.094329974537,0,0,1,0,0,0,0,1
479.119494456519,1,1,1,1,1,1,1,1
479.130616475753,0,0,0,1,1,0,0,1
479.220638194745,0,0,1,0,0,0,0,0
479.320015145751,0,0,1,1,1,0,1,0
480.010993819142,0,0,0,1,0,0,0,0
480.078308154911,0,0,1,1,0,0,0,1
480.114768964084,1,0,1,1,1,0,1,1
481.008244799944,0,0,1,1,0,0,1,0
481.062459861554,1,0,1,1,1,1,1,1
481.098759907666,1,1,1,1,1,1,1,1
481.11001065977,0,0,1,1,1,0,0,1
481.119811326733,1,0,0,0,0,1,1,0
481.171478014145,1,0,1,1,0,0,0,1
481.199927209289,0,0,1,1,1,1,0,1
482.093989821932,0,0,1,1,0,0,0,1
482.188188077426,0,0,1,0,0,0,0,0
483.040576247377,0,0,0,0,0,1,0,0
483.041725037218,1,0,0,0,0,0,0,0
483.04207543276,0,0,0,1,0,0,0,0
483.078054850357,1,1,1,1,1,1,1,1
483.114399192026,1,1,1,1,1,1,1,1
483.125632521201,0,0,0,1,1,0,0,1
483.127382910016,0,0,1,0,0,0,0,0
483.12963867229,0,0,0,1,0,1,0,0
483.150742610082,1,1,1,1,1,0,0,1
483.215529180731,0,0,1,1,1,0,0,1
483.299658052189,0,1,1,0,1,0,0,0
483.311566970061,0,0,0,0,0,1,0,1
484.166649865217,0,0,0,0,1,0,0,0
484.912430664887,1,1,1,1,1,1,1,1
485.057251926055,1,1,1,1,0,1,1,1
485.072546720618,1,0,0,0,0,0,0,0
485.093702257776,1,1,1,1,1,1,1,1
485.130125715282,1,1,1,1,1,1,1,1
485.140803371464,0,0,0,0,0,0,0,1
485.145361877871,0,0,0,0,1,0,0,0
485.181731462965,0,0,0,0,0,0,0,1
485.221361213265,0,0,0,0,1,0,0,0
485.259073744117,1,0,0,1,0,0,1,0
485.267531374067,0,0,0,0,1,0,0,0
485.278968870725,0,0,1,0,0,0,1,0
486.125275100548,1,0,1,1,1,0,0,1
486.177870955597,0,0,1,0,1,1,1,0
487.051808001915,1,0,0,0,0,0,0,0
487.072908385839,1,1,1,1,1,0,0,1
487.088158081193,1,0,1,1,0,0,0,1
487.091426549651,0,0,0,1,0,0,0,1
487.101206544156,1,0,1,1,1,0,0,1
487.109268338757,1,1,1,1,1,0,1,1
487.135382947592,0,1,0,0,0,0,0,0
487.160973136599,1,0,1,1,1,0,0,1
487.197382463639,1,0,0,1,0,0,0,1
487.233736344099,0,0,0,0,0,0,0,1
487.428726005716,0,1,0,0,0,0,1,0
488.083395368889,0,0,1,0,0,0,0,0
489.030996211939,1,0,0,0,0,0,0,0
489.067452353664,1,0,1,1,1,1,1,1
489.088590686027,1,0,1,1,1,0,0,1
489.103909296539,1,1,1,1,1,1,1,1
489.107140962559,0,0,0,1,0,0,0,0
489.132320285287,0,1,0,0,0,0,0,0
489.14349305227,0,0,0,1,0,0,0,0
489.176638563852,1,1,1,1,1,1,1,1
489.212978407267,0,1,1,1,0,0,0,1
489.249404288677,0,0,1,0,0,0,0,1
489.285791492214,0,0,0,0,0,0,0,1
489.894551014425,0,1,0,0,1,0,0,0
490.099187955428,1,0,0,1,0,0,0,0
491.046731187286,1,0,1,1,0,1,1,1
491.049917574093,0,1,0,0,0,0,0,0
491.083140362522,1,1,1,1,1,1,1,1
491.119503011574,1,1,1,1,1,1,1,1
491.130585999378,0,0,0,0,1,0,0,0
491.22867516802,1,1,1,1,1,0,1,1
491.256976172544,0,0,1,0,0,0,0,0
491.26504106326,0,0,0,1,1,0,0,1
491.320032253328,1,1,1,1,1,1,1,1
492.013314496241,0,0,0,1,0,0,0,0
492.078376261018,0,0,0,0,0,0,0,1
492.151078834575,1,0,0,1,1,0,0,1
492.162173211268,0,0,0,0,0,0,0,1
492.183412600875,0,0,1,0,0,0,0,0
493.025983616207,1,0,0,0,0,0,0,0
493.062382400704,1,0,1,1,1,0,1,1
493.098754570284,1,1,1,1,1,1,1,1
493.109715975127,0,0,0,0,1,0,0,0
493.110119247903,0,0,1,1,0,0,0,1
493.135110438364,1,1,1,1,1,1,1,1
493.138152811445,0,0,0,0,0,0,0,1
493.1463250679,0,0,0,0,1,0,0,1
493.153457093029,1,0,0,0,0,0,0,0
493.315848982406,1,0,0,1,0,0,1,0
493.335677986958,0,1,1,1,1,1,1,0
493.372079599091,0,0,1,0,0,1,0,0
494.094033088663,0,0,1,1,0,0,0,1
494.188213458841,0,0,0,0,0,0,0,1
494.930711794262,0,0,0,0,0,1,0,0
495.041686558027,1,0,1,1,0,0,0,0
495.078065105915,1,1,1,1,1,1,1,1
495.089021893178,0,0,0,0,0,0,0,1
495.09331413611,0,0,0,0,1,0,0,0
495.113083380152,1,0,0,1,0,1,0,0
495.114510570912,1,1,1,1,1,1,1,1
495.125470773443,0,0,1,1,0,0,0,1
495.150750770813,1,1,1,1,1,1,1,1
495.215537322693,0,0,0,0,0,0,0,1
495.218527335269,0,0,0,1,0,0,0,0
495.288240980592,0,0,0,0,0,0,0,1
495.297628108028,0,0,0,1,0,0,1,0
495.303532244717,0,0,0,0,0,0,0,1
496.011126034367,0,0,0,0,0,0,1,0
496.10965058361,1,0,1,1,1,0,0,1
496.121092729228,0,0,0,0,0,0,0,1
497.05734784359,1,0,1,1,0,0,1,1
497.09397655356,1,0,1,0,0,0,0,1
497.094385062627,0,0,0,1,0,0,0,0
497.104922344541,0,0,1,0,0,0,0,0
497.108964607511,0,1,0,0,0,0,0,1
497.122051442955,0,0,1,1,0,0,0,1
497.130070607371,1,1,1,1,1,1,1,1
497.177850650302,0,0,0,0,0,0,0,1
497.187399643445,0,0,1,0,0,0,0,0
497.194774990629,1,0,1,1,1,0,0,1
497.23112792263,0,0,0,1,0,0,0,1
497.295484553745,0,0,0,1,0,0,1,0
497.934528731839,1,1,1,0,1,0,0,0
498.08893695726,0,0,1,1,0,0,0,0
498.198407074004,1,0,0,0,0,0,0,0
498.928040556679,1,1,1,1,1,1,1,1
499.051774333812,0,0,0,1,0,0,0,0
499.052706916594,0,0,0,0,0,0,1,0
499.072959600259,1,0,1,1,1,0,1,1
499.101189172844,0,0,1,0,0,0,0,0
499.109314447884,1,1,1,1,1,1,1,1
499.120692651565,0,0,0,0,0,0,0,1
499.127496954395,0,0,0,0,0,0,0,1
499.210871630161,0,0,0,0,0,1,0,0
501.004424597201,0,0,0,1,0,0,0,0
501.01483770365,0,0,0,0,0,0,1,0
501.052200820915,1,0,1,0,0,0,0,1
501.088606320859,1,0,1,1,1,1,1,1
501.103888890623,1,0,1,1,0,0,1,1
501.116905878801,1,0,1,1,1,0,0,1
501.124999064245,1,1,1,1,1,0,1,1
501.140256704485,1,1,1,1,0,0,1,1
501.249353774921,0,0,0,0,0,0,0,1
503.046717336616,1,0,1,1,0,0,1,1
503.067808498324,1,0,1,0,0,0,0,1
503.083074265364,1,1,1,1,1,1,1,1
503.096087558843,0,0,0,1,0,0,0,0
503.104148413103,1,0,1,1,1,1,1,1
503.10908517487,0,0,0,0,1,1,0,0
503.123047928949,0,0,0,1,0,0,0,0
503.150254420633,0,0,0,0,1,0,0,1
503.155855241389,1,1,1,1,1,1,1,1
503.228671542493,1,0,0,1,1,0,0,1
503.232151664136,0,0,0,0,1,0,0,0
503.265020315065,0,0,0,0,0,0,0,1
503.337738071876,0,0,0,0,0,1,0,1
503.910169821332,0,1,0,1,0,1,0,0
504.114808409637,0,0,1,0,0,0,0,0
504.126099823145,1,0,0,0,0,0,0,0
505.062326760897,1,1,1,1,1,1,1,1
505.083300673488,0,0,0,0,0,0,0,1
505.083684877128,0,0,1,0,0,0,0,0
505.098755164621,1,1,1,1,1,1,1,1
505.102041117154,0,0,1,0,0,0,0,0
505.106602350289,0,0,0,0,0,0,1,0
505.111817312219,0,0,0,1,0,0,0,1
505.138439181339,0,0,0,1,1,0,0,0
505.146163145951,0,0,0,0,0,0,1,0
505.171599203241,1,1,1,1,1,1,1,1
505.207993381835,1,1,1,1,1,1,1,1
505.244304863215,1,0,1,1,1,0,1,1
505.280615880924,0,0,0,1,0,0,0,0
505.335650849349,1,0,0,1,0,1,1,0
505.393192487722,0,0,1,1,0,0,0,0
506.094038423319,0,0,1,1,0,0,0,1
506.130441705149,0,0,1,1,1,0,0,1
506.166720185039,0,0,0,1,0,0,0,0
506.297432670681,0,0,0,0,0,1,0,0
507.04157859973,1,0,1,1,0,0,1,0
507.077975555733,1,1,1,1,1,1,1,1
507.114407903151,1,1,1,1,1,1,1,1
507.117835159758,0,0,0,1,0,0,0,0
507.125741254131,0,0,1,1,1,0,0,1
507.150820094279,1,1,1,1,1,1,1,1
507.184964872002,0,0,1,0,0,0,1,0
507.215632597921,0,0,0,0,0,0,0,1
507.223911610088,0,0,0,0,0,0,1,0
507.251851971446,0,0,1,0,0,0,0,0
507.387791606825,0,0,1,0,0,1,0,0
508.255608340533,0,0,0,0,1,0,0,0
509.057212796807,1,0,1,1,0,0,1,1
509.09362381931,1,1,1,1,1,1,1,1
509.104923602207,0,0,1,1,0,0,0,1
509.130039003205,1,1,1,1,1,1,1,1
509.23119864217,0,0,0,1,0,0,0,1
509.313178349614,0,0,0,1,0,0,1,0
509.413075747587,0,1,0,1,0,0,1,0
510.088927881685,0,0,0,0,0,0,0,1
511.051789088305,1,0,0,0,0,0,0,0
511.072921729835,1,0,1,1,1,0,1,1
511.109496775871,1,1,1,1,1,0,0,1
511.109910886937,0,0,0,0,0,0,1,0
511.145670376861,1,1,1,1,1,1,1,1
511.158783052655,1,1,0,0,0,0,0,0
511.210493576337,1,0,0,1,0,0,0,1
511.950167932207,1,1,1,1,1,1,0,0
512.10458322344,1,0,0,1,0,0,0,1
513.052276635131,0,0,1,0,0,0,0,1
513.067834915964,0,0,0,0,0,0,0,1
513.087460110924,1,1,0,0,1,1,0,0
513.088783441711,1,0,1,1,0,0,0,1
513.124998295275,1,0,1,1,1,1,1,1
513.14027760809,0,0,0,1,0,0,0,0
513.237443468928,0,0,0,0,0,0,1,0
513.310202612171,0,0,0,0,1,0,0,0
515.020200332932,0,0,1,1,1,0,1,0
515.020576039808,0,0,0,0,0,1,0,0
515.030430713632,1,1,1,1,1,1,1,0
515.04669611248,0,0,0,0,0,0,0,1
515.067828669369,1,0,1,0,0,0,1,1
515.083041057463,1,0,0,0,0,0,0,0
515.083399761847,0,0,0,0,0,0,0,1
515.084539234432,0,1,1,1,0,1,1,0
515.104136367836,1,0,1,1,1,0,0,1
515.104466017516,0,0,0,0,0,0,1,0
515.119477078585,0,0,1,1,0,0,0,1
515.119779184679,0,0,0,0,1,0,0,0
515.132516202785,1,0,1,1,0,0,0,1
515.140554489655,1,1,1,1,1,0,0,1
515.150658339982,0,0,0,0,0,0,1,0
515.155876543504,0,0,0,1,0,0,0,1
515.19233211621,1,0,0,1,0,0,0,1
515.460060679894,0,0,0,1,0,0,0,0
516.1362037427,0,0,0,0,0,0,0,1
517.06237978443,1,0,1,1,0,0,1,0
517.083491983177,1,0,1,1,0,0,0,1
517.098805264074,1,1,1,1,1,1,1,1
517.111218095662,0,0,0,0,1,0,0,0
517.111848324678,0,0,1,0,0,0,0,0
517.119869067928,0,0,1,1,1,0,0,1
517.120246162017,1,0,0,0,0,0,0,0
517.135158131389,1,0,1,1,1,0,0,1
517.1662717438,0,0,0,1,0,0,0,0
517.207847673923,0,0,1,1,1,0,0,1
517.208205359712,1,0,0,0,0,0,0,0
517.244203341606,0,0,0,0,1,0,0,1
517.244543847896,0,0,0,1,0,0,0,0
517.309021144966,1,1,1,1,1,1,1,1
517.925758384977,0,0,0,1,0,1,0,0
518.130295794217,0,0,0,1,0,0,0,1
518.297467487157,0,0,1,0,0,0,0,0
519.041652782894,1,0,0,0,0,0,0,0
519.07801170116,1,1,1,1,0,0,1,1
519.125862858236,1,0,0,0,1,0,0,0
519.135351832058,0,0,0,0,0,0,0,1
519.1494089518,0,0,0,0,0,0,1,0
519.149824876975,0,0,0,0,0,1,0,0
519.150761703309,1,0,1,1,1,0,0,1
519.151109157119,0,1,0,0,0,0,0,0
519.223562589501,1,1,1,1,1,0,1,1
519.251921262022,0,0,0,1,0,0,1,0
519.259993714216,0,0,0,1,1,0,0,1
519.288313429254,0,0,0,0,0,1,0,0
521.057272470564,1,0,1,1,0,0,1,1
521.093602165006,1,1,1,1,1,0,0,1
521.093920303538,0,0,0,0,0,1,0,0
521.127803785539,0,0,0,0,0,1,0,0
521.129998918894,1,1,1,1,1,0,1,1
521.166424144345,1,1,1,1,1,1,1,1
521.239649816418,0,0,0,0,0,0,1,0
521.26752895121,0,0,0,1,0,0,0,0
521.303941196252,0,0,1,0,0,1,0,0
522.023901004116,0,0,0,1,0,0,1,0
522.125220842038,0,0,1,0,0,0,0,1
522.125571205857,0,0,0,1,0,0,0,0
522.136634867147,0,0,1,0,0,0,0,0
523.072914985378,1,0,1,1,0,0,1,1
523.109275597845,1,1,1,1,1,0,0,1
523.120578788048,0,0,0,0,0,0,0,1
523.124878731211,0,0,0,0,0,0,0,1
523.145701405039,1,1,1,1,1,1,1,1
523.156959283967,0,0,1,0,0,0,0,0
523.210488738928,0,0,1,1,0,0,0,1
523.213663835043,0,0,0,0,0,1,0,0
523.213990596039,1,0,0,0,0,0,0,0
523.246865286904,1,0,0,1,1,0,0,0
524.104754711229,0,0,1,0,0,0,0,0
