,ECA2_0043_01.a_p1,ECA2_0043_02.a_p1,ECA2_0043_03.a_p1,ECA2_0043_04.a_p1,ECA2_0043_05.a_p1,ECA2_0043_06.b_p1,ECA2_0043_07.a_p1,ECA2_0043_08.a_p1,ECA2_0043_09.a_p1,ECA2_0043_10.a_p1
681.275884045929,0,0,0,0,0,0,1,0,0,0
681.311668741834,0,0,0,1,0,0,0,0,0,0
681.313572401611,0,0,0,0,0,0,1,0,0,0
681.327792468084,0,0,0,1,0,0,0,0,0,0
681.347897889275,0,0,0,0,1,0,0,0,0,0
681.410611021645,0,0,0,1,0,0,0,0,0,0
682.320089577721,0,0,0,1,0,0,0,0,0,0
683.256297820635,0,0,0,0,0,0,1,0,0,0
683.29260822331,0,0,0,0,0,0,1,0,0,0
683.31781814564,1,0,0,0,0,0,0,0,0,0
683.327186059585,0,0,0,1,1,0,1,0,0,0
683.401821131402,0,0,0,0,0,0,1,0,0,0
683.437726667774,0,0,0,0,0,0,0,1,0,0
685.271829148809,0,0,0,0,0,1,0,0,0,0
685.272381005735,0,0,0,0,0,0,1,0,0,0
685.306393660235,0,0,0,0,1,0,0,0,0,0
685.342912597478,0,0,0,1,0,1,0,0,0,0
685.380886748031,0,0,1,0,0,0,0,0,0,0
685.45343014249,0,0,0,0,1,0,0,0,0,0
686.267558755378,0,0,0,1,0,0,0,0,0,0
687.284886755772,0,0,0,0,1,0,0,0,0,0
687.315444192824,0,0,0,0,0,0,0,1,0,0
687.315933388381,0,0,0,0,1,0,0,0,0,0
687.322016801456,0,0,0,1,0,1,0,0,0,0
687.324031729992,0,0,0,0,0,0,1,0,0,0
687.324451211487,0,0,0,0,1,0,0,0,0,0
687.35993555352,0,0,0,0,1,0,0,0,1,0
687.360407953449,0,0,0,0,0,1,0,0,0,0
687.396362035917,0,0,0,0,0,0,1,0,0,0
688.28251852902,0,0,1,1,0,0,0,0,0,0
689.329880805924,0,0,0,0,0,1,0,0,0,0
689.331479070476,0,1,0,0,0,0,0,0,0,0
691.309004005273,0,0,0,0,0,1,0,0,0,0
691.311095345409,0,0,0,0,1,0,0,0,0,0
691.347419350772,0,0,0,0,0,1,0,0,0,0
693.324788504105,0,0,0,0,0,0,0,0,0,1
693.348258466209,0,0,1,0,0,0,0,0,0,0
694.286139535426,0,0,0,0,1,0,0,0,0,0
694.321514937843,0,1,0,0,0,0,0,0,0,0
694.357117496086,1,0,0,0,0,0,0,0,0,0
695.286566539451,0,0,0,1,0,0,0,0,0,0
695.328788366556,1,0,0,0,0,0,0,0,0,0
695.366021167706,0,0,0,0,1,0,0,0,0,0
695.402155771154,0,0,0,0,0,0,1,0,0,0
696.298417645551,0,0,0,0,1,0,0,0,0,0
697.084792133511,0,0,0,0,0,1,0,0,0,0
697.381192290105,0,0,0,0,0,0,0,0,1,0
698.243153280758,0,0,0,1,0,0,0,0,0,0
699.32222553305,0,0,0,0,0,1,1,0,0,0
699.36056336998,0,0,0,0,1,0,0,0,0,0
699.397123445835,0,0,0,0,0,0,1,0,0,0
700.179236011876,0,0,0,0,0,0,0,0,1,0
701.301510425508,0,0,0,0,0,1,1,0,0,0
701.330537410053,0,0,0,0,0,0,0,1,0,0
702.406889696007,0,0,0,0,0,0,0,0,1,0
703.281603359394,0,0,0,0,0,0,0,0,1,0
703.315996661314,0,0,0,0,0,0,1,0,0,0
703.319698498202,0,0,0,0,1,0,0,0,0,0
703.390223281478,0,1,0,0,0,0,0,0,0,0
705.326802801725,0,0,0,0,1,0,0,0,0,0
706.483774105227,1,0,0,0,0,0,0,0,0,0
707.291171591017,0,0,0,0,0,0,0,1,0,0
707.385037602965,0,1,0,0,0,0,0,0,0,0
711.358517054282,0,0,0,0,1,0,0,0,0,0
711.432362844611,0,1,0,0,0,0,0,0,0,0
714.370146175307,0,0,0,0,0,0,1,0,0,0
715.353484343707,0,0,0,0,1,0,0,0,0,0
717.325405829776,0,0,0,0,0,1,0,0,0,0
719.149864571383,0,0,0,0,0,1,0,0,0,0
719.340318237809,0,0,0,0,1,0,0,0,0,0
719.377075636502,0,0,0,0,0,0,0,0,0,1
719.378415840168,0,0,0,0,0,0,0,0,1,0
720.148320485707,0,0,0,1,0,0,0,0,0,0
720.968147254669,0,0,0,1,0,0,0,0,0,0
722.316646700514,1,0,0,0,0,0,0,0,0,0
723.396749917675,0,0,0,0,1,0,0,0,0,0
725.376367436379,0,0,0,1,0,0,0,0,0,0
727.318515286523,0,0,0,0,0,0,0,0,1,0
727.353324891472,0,0,0,0,1,0,1,0,0,0
727.389221297909,0,0,0,0,0,0,1,0,0,0
729.351263045101,0,0,0,0,1,0,0,0,0,0
732.309022040344,1,0,0,0,0,0,0,0,0,0
733.165710268204,0,0,0,0,0,1,0,0,0,0
733.393984724241,0,0,0,0,1,0,0,0,0,0
734.892826834495,0,0,0,1,0,0,0,0,0,0
738.347998308859,0,0,0,0,1,0,0,0,0,0
739.368046724639,0,0,0,0,0,0,0,0,0,1
741.298295647115,0,0,0,0,0,0,1,0,0,0
741.443566835932,0,0,0,0,1,0,0,0,0,0
745.357659279694,0,0,1,0,0,0,0,0,0,0
745.40226130994,0,0,0,0,1,0,0,0,0,0
748.38534686042,0,0,0,0,0,0,0,0,0,1
749.387651632804,0,0,0,0,0,0,0,1,0,0
752.903641588722,0,0,0,1,0,0,0,0,0,0
755.312536048126,0,0,0,0,0,0,0,1,0,0
756.345819008027,0,0,0,0,1,0,0,0,0,0
759.417531405885,0,0,0,0,0,0,0,0,1,0
760.340487801019,0,0,0,0,0,0,1,0,0,0
762.318812087951,0,0,0,0,0,0,0,0,1,0
767.423225938389,0,0,0,0,0,0,0,0,1,0
769.528714607779,0,0,0,1,0,0,0,0,0,0
770.247572151055,0,0,1,0,0,0,0,0,0,0
771.141283726734,0,0,0,0,0,1,0,0,0,0
777.384079486153,0,0,0,0,0,0,1,0,0,0
784.376058124161,0,0,0,0,0,0,0,0,1,0
785.35843748842,0,0,0,0,0,0,1,0,0,0
785.616281398109,0,0,0,0,0,0,0,1,0,0
787.405504656241,0,0,0,0,0,0,0,1,0,0
788.573518394035,0,0,0,0,0,0,0,0,0,1
789.461559583023,0,0,0,0,0,0,1,0,0,0
791.186519087196,0,0,0,0,0,1,0,0,0,0
792.425576835256,0,1,0,0,0,0,0,0,0,1
792.42615057186,0,0,1,0,0,0,0,0,0,0
797.360052462442,0,0,0,0,0,0,1,0,0,0
799.41003989009,0,0,0,0,1,0,0,0,0,0
807.358404162948,0,0,0,0,0,0,1,0,0,0
812.871294288803,0,0,0,0,1,0,0,0,0,0
818.487348167061,0,0,0,0,0,0,1,0,0,0
821.323773633493,0,1,0,0,0,0,0,0,0,0
837.355013824225,0,1,0,0,0,0,0,0,0,0
891.722465666147,0,0,0,0,1,0,0,0,0,0
